store_path,path,arch,size,linked_dylib,seed_store_path,seed_path,seed_package,seed_arch
/nix/store/2qvgc6lr15z756nxdicysvflrb4l70jv-loudgain-0.6.8,bin/loudgain,arm64,123456,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/2qvgc6lr15z756nxdicysvflrb4l70jv-loudgain-0.6.8,bin/loudgain,arm64,123456,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/2qvgc6lr15z756nxdicysvflrb4l70jv-loudgain-0.6.8,bin/loudgain,arm64,123456,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/2qvgc6lr15z756nxdicysvflrb4l70jv-loudgain-0.6.8,bin/loudgain,arm64,123456,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/3x2ipk604iskng4cwd1y372giwv3mbfd-vivictpp-1.3.1,bin/vivictpp,arm64,4686320,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/3x2ipk604iskng4cwd1y372giwv3mbfd-vivictpp-1.3.1,bin/vivictpp,arm64,4686320,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/3x2ipk604iskng4cwd1y372giwv3mbfd-vivictpp-1.3.1,bin/vivictpp,arm64,4686320,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/3x2ipk604iskng4cwd1y372giwv3mbfd-vivictpp-1.3.1,bin/vivictpp,arm64,4686320,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavfilter.11.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavfilter.11.4.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/4wmifdk7pgjsbi7wjfa1zdn2vyc90s69-vtk-9.5.2,lib/libvtkIOFFMPEG.1.dylib,arm64,117456,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/4wmifdk7pgjsbi7wjfa1zdn2vyc90s69-vtk-9.5.2,lib/libvtkIOFFMPEG.1.dylib,arm64,117456,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/4wmifdk7pgjsbi7wjfa1zdn2vyc90s69-vtk-9.5.2,lib/libvtkIOFFMPEG.1.dylib,arm64,117456,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/4wmifdk7pgjsbi7wjfa1zdn2vyc90s69-vtk-9.5.2,lib/libvtkIOFFMPEG.1.dylib,arm64,117456,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswscale.9.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswscale.9.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/4wmifdk7pgjsbi7wjfa1zdn2vyc90s69-vtk-9.5.2,lib/libvtkIOFFMPEG.1.dylib,arm64,117456,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/6vdn62x6hyhp8679valc2yswgq1bkqia-rsgain-3.6,bin/rsgain,arm64,257536,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/6vdn62x6hyhp8679valc2yswgq1bkqia-rsgain-3.6,bin/rsgain,arm64,257536,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/6vdn62x6hyhp8679valc2yswgq1bkqia-rsgain-3.6,bin/rsgain,arm64,257536,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/6vdn62x6hyhp8679valc2yswgq1bkqia-rsgain-3.6,bin/rsgain,arm64,257536,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/phira-main,arm64,20327056,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/phira-main,arm64,20327056,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/phira-main,arm64,20327056,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/phira-main,arm64,20327056,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswscale.9.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswscale.9.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/phira-main,arm64,20327056,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/phira-monitor,arm64,14539424,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/phira-monitor,arm64,14539424,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/phira-monitor,arm64,14539424,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/phira-monitor,arm64,14539424,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswscale.9.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswscale.9.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/phira-monitor,arm64,14539424,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/prpr-pbc,arm64,5513936,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/prpr-pbc,arm64,5513936,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/prpr-pbc,arm64,5513936,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/prpr-pbc,arm64,5513936,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswscale.9.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswscale.9.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,bin/prpr-pbc,arm64,5513936,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,lib/libphira.dylib,arm64,20020912,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,lib/libphira.dylib,arm64,20020912,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,lib/libphira.dylib,arm64,20020912,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,lib/libphira.dylib,arm64,20020912,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswscale.9.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswscale.9.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/k4avip7z38sivhmkz67wylw97hbzwp3s-phira-unwrapped-0.6.7,lib/libphira.dylib,arm64,20020912,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/mwn0pmhnmvpb6yjcmzsl7sb38kf3ny0n-megacmd-1.7.0,bin/mega-cmd-server,arm64,1247488,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/mwn0pmhnmvpb6yjcmzsl7sb38kf3ny0n-megacmd-1.7.0,bin/mega-cmd-server,arm64,1247488,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/mwn0pmhnmvpb6yjcmzsl7sb38kf3ny0n-megacmd-1.7.0,bin/mega-cmd-server,arm64,1247488,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/mwn0pmhnmvpb6yjcmzsl7sb38kf3ny0n-megacmd-1.7.0,bin/mega-cmd-server,arm64,1247488,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswscale.9.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswscale.9.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/mwn0pmhnmvpb6yjcmzsl7sb38kf3ny0n-megacmd-1.7.0,lib/libmega.43000.dylib,arm64,6980192,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/mwn0pmhnmvpb6yjcmzsl7sb38kf3ny0n-megacmd-1.7.0,lib/libmega.43000.dylib,arm64,6980192,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/mwn0pmhnmvpb6yjcmzsl7sb38kf3ny0n-megacmd-1.7.0,lib/libmega.43000.dylib,arm64,6980192,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/mwn0pmhnmvpb6yjcmzsl7sb38kf3ny0n-megacmd-1.7.0,lib/libmega.43000.dylib,arm64,6980192,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswscale.9.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswscale.9.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/yvxa9kac4354qpvwvmkny6zg0jbzplbw-dosbox-x-2025.10.07,Applications/dosbox-x.app/Contents/MacOS/dosbox-x,arm64,17310160,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/yvxa9kac4354qpvwvmkny6zg0jbzplbw-dosbox-x-2025.10.07,Applications/dosbox-x.app/Contents/MacOS/dosbox-x,arm64,17310160,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/yvxa9kac4354qpvwvmkny6zg0jbzplbw-dosbox-x-2025.10.07,Applications/dosbox-x.app/Contents/MacOS/dosbox-x,arm64,17310160,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/yvxa9kac4354qpvwvmkny6zg0jbzplbw-dosbox-x-2025.10.07,Applications/dosbox-x.app/Contents/MacOS/dosbox-x,arm64,17310160,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswscale.9.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswscale.9.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/yvxa9kac4354qpvwvmkny6zg0jbzplbw-dosbox-x-2025.10.07,Applications/dosbox-x.app/Contents/MacOS/dosbox-x,arm64,17310160,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/6n9kv7gi5jq37sdcpn83ssg589f3jl5c-keyfinder-cli-1.1.2,bin/keyfinder-cli,arm64,67552,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/6n9kv7gi5jq37sdcpn83ssg589f3jl5c-keyfinder-cli-1.1.2,bin/keyfinder-cli,arm64,67552,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/6n9kv7gi5jq37sdcpn83ssg589f3jl5c-keyfinder-cli-1.1.2,bin/keyfinder-cli,arm64,67552,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/6n9kv7gi5jq37sdcpn83ssg589f3jl5c-keyfinder-cli-1.1.2,bin/keyfinder-cli,arm64,67552,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/vvpdwgy179pp8wb3c4vn1yhsk6fy7ixp-vgmstream-2055,bin/vgmstream-cli,arm64,2595792,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/vvpdwgy179pp8wb3c4vn1yhsk6fy7ixp-vgmstream-2055,bin/vgmstream-cli,arm64,2595792,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/vvpdwgy179pp8wb3c4vn1yhsk6fy7ixp-vgmstream-2055,bin/vgmstream-cli,arm64,2595792,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/vvpdwgy179pp8wb3c4vn1yhsk6fy7ixp-vgmstream-2055,bin/vgmstream-cli,arm64,2595792,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/vvpdwgy179pp8wb3c4vn1yhsk6fy7ixp-vgmstream-2055,bin/vgmstream123,arm64,2596256,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/vvpdwgy179pp8wb3c4vn1yhsk6fy7ixp-vgmstream-2055,bin/vgmstream123,arm64,2596256,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/vvpdwgy179pp8wb3c4vn1yhsk6fy7ixp-vgmstream-2055,bin/vgmstream123,arm64,2596256,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavcodec.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavcodec.62.11.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/vvpdwgy179pp8wb3c4vn1yhsk6fy7ixp-vgmstream-2055,bin/vgmstream123,arm64,2596256,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libswresample.6.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libswresample.6.1.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/3pl3bqa01lz6msz3r3lfqp56ixn1scb4-mpd-0.24.6,bin/mpd,arm64,2235984,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavutil.60.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavutil.60.8.100.dylib,ffmpeg-8.0-lib,arm64
/nix/store/3pl3bqa01lz6msz3r3lfqp56ixn1scb4-mpd-0.24.6,bin/mpd,arm64,2235984,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib/lib/libavformat.62.dylib,/nix/store/hn58l3pvn5iwq87p6ddp9wsw8ai9dl93-ffmpeg-8.0-lib,lib/libavformat.62.3.100.dylib,ffmpeg-8.0-lib,arm64
